time;tp
2006-05-01;29.419398889032113
2006-06-01;0.2164681821750016
2006-07-01;0.3194764914136038
2006-08-01;0.5674636928185076
2006-09-01;56.60375869855648
2006-10-01;200.38032153259172
2006-11-01;190.33182084768075
2006-12-01;242.525570279076
2007-01-01;227.77974478708327
2007-02-01;376.3520054855967
2007-03-01;97.26394123344333
2007-04-01;79.71172707213758
2007-05-01;5.202683731584737
2007-06-01;0.24473443886959595
2007-07-01;1.4775897377320975
2007-08-01;0.012406012807019773
2007-09-01;3.3782201922313675
2007-10-01;58.53784185343365
2007-11-01;181.7103828204218
2007-12-01;239.75948190578325
2008-01-01;278.8860579334485
2008-02-01;274.73896711102486
2008-03-01;262.6129582692522
2008-04-01;144.33933028776056
2008-05-01;10.647659091376262
2008-06-01;0.14352388290578064
