12/2008,275.84308754885967
01/2009,273.7305114779223
02/2009,165.67442556547988
03/2009,172.52547943568806
04/2009,104.92350988840332
05/2009,30.823323099060417
06/2009,35.306561123012656
07/2009,40.0161486615621
08/2009,40.93836464568286
09/2009,87.58762701613004
10/2009,197.0234054311191
11/2009,140.12234650953593
12/2009,286.14791912394145
01/2010,150.41897265451388
02/2010,92.23069061086477
03/2010,187.49589407378858
04/2010,74.12662583296417
05/2010,35.73238115018462
06/2010,13.640193343162537
07/2010,22.817527522806262
08/2010,6.55982851288823
09/2010,45.789697432685514
10/2010,108.45950156268806
11/2010,220.05486874167198
12/2010,259.98357436956604
01/2011,205.2097183266345
02/2011,111.85931688709988
03/2011,288.35579991135904
04/2011,89.89175212746203
05/2011,16.479898610727382
06/2011,22.726780814085966
07/2011,11.43611667293017
08/2011,14.825971935383516
09/2011,9.4545472170765
10/2011,155.1473615872125
11/2011,171.52421100915734
12/2011,268.22864687545143
01/2012,243.15521702023804
02/2012,81.23603315198915
03/2012,103.57152539203169
04/2012,64.1842757427162
05/2012,58.09204313049644
06/2012,60.90679719241498
07/2012,18.282151684130103
08/2012,13.037683754763876
09/2012,38.61628210377079
10/2012,40.640779794704905
11/2012,249.4697092288551
12/2012,138.63408588153325
01/2013,241.19848658645833
02/2013,111.84308912714974
03/2013,169.43929671608407
04/2013,94.33675403617305
05/2013,46.4277927685212
06/2013,42.833879048427875
07/2013,24.858966520482166
08/2013,10.455652649657601
09/2013,47.00125521463309
10/2013,103.06880236490922
11/2013,155.96647588095564
12/2013,293.09667664510397
01/2014,76.70679310445763
02/2014,67.7913461682575
03/2014,123.24181784036847
04/2014,69.16114815085498
05/2014,23.047801825425104
06/2014,15.670164559708267
07/2014,46.41591441431239
08/2014,12.575855391366142
09/2014,31.404184859586266
10/2014,68.26983677615047
11/2014,196.20875275386302
12/2014,163.07683678319174
01/2015,71.58265291188118
02/2015,178.0847747312869
03/2015,173.7443472206546
04/2015,68.0571284785483
05/2015,63.56238007396576
06/2015,22.93575461631078
07/2015,28.827230942472642
08/2015,12.215990131018591
09/2015,79.12162477573689
10/2015,58.477346417915065
11/2015,179.98005702568162
12/2015,166.5295932248735
01/2016,345.7216648091384
02/2016,114.62360962017917
03/2016,114.254085247029
04/2016,27.43959693914275
05/2016,39.793859079515066
06/2016,50.66087018410551
07/2016,7.412261250333615
08/2016,28.79514384111513
09/2016,37.470906087888764
10/2016,103.71417022109684
11/2016,199.89863465764762
12/2016,175.83517385050249
01/2017,155.18943348743318
02/2017,130.479253540925
03/2017,109.85203744200037
04/2017,53.193833163527195
05/2017,62.35957990722857
06/2017,17.877061259551127
07/2017,9.092397473130163
08/2017,22.80519217145713
09/2017,16.526720472186177
10/2017,69.3889496664718
11/2017,178.05380829603388
12/2017,210.8394911834544
01/2018,169.23440982302495
02/2018,183.40097115990895
03/2018,132.90516838033528
04/2018,59.18948013832753
05/2018,24.691698057869278
06/2018,16.60458656468492
07/2018,8.367904957014542
08/2018,40.845825380268366
09/2018,50.672411043415025
10/2018,123.36634792395628
11/2018,199.8996745842123
12/2018,188.75847632404793
01/2019,67.64903343579995
02/2019,179.75653589358095
03/2019,141.62450073269733
04/2019,81.00215532880198
05/2019,44.78932035560258
06/2019,11.231056514612686
07/2019,19.281700765128065
08/2019,20.568702162382287
09/2019,39.76602226425948
10/2019,55.52275231683003
11/2019,157.0295795623815
12/2019,163.24671063983376
01/2020,276.0901495330879
02/2020,226.91691073126202
03/2020,141.687662539028
04/2020,58.701388336177175
05/2020,36.51543744754084
06/2020,19.88895063796702
07/2020,9.399131634010178
08/2020,20.536046615063817
09/2020,22.09044600817303
10/2020,126.72390373296611
11/2020,122.35776333954072
12/2020,186.31177785287696
01/2021,131.15435403301603
02/2021,207.8994444054984
03/2021,84.78336952306813
04/2021,41.702175694550505
05/2021,17.479138160710406
06/2021,15.08534095326408
07/2021,6.190477307051258
08/2021,14.349399861602649
09/2021,17.22383570754835
10/2021,169.91565540933126
11/2021,174.97539958015818
12/2021,258.6865443584046
01/2022,254.9411243623723
02/2022,206.75549060529698
03/2022,71.52553535596549
04/2022,45.64605668780396
05/2022,22.17405869884476
06/2022,13.243888421136825
07/2022,4.717183305871012
08/2022,20.90032067045767
09/2022,62.931811459170575
10/2022,75.06790933843519
11/2022,182.04182290221266
12/2022,274.1322486104675
01/2023,270.71593409548694
02/2023,118.21568335991739
03/2023,72.90634608082618
04/2023,86.33283194250468
05/2023,21.69682566064303
06/2023,23.278222536314846
07/2023,13.784752895457963
08/2023,37.216484949888425
09/2023,19.98301116448655
10/2023,116.14309387310327
11/2023,76.13653610545522
12/2023,120.47532769053547
