time,tp
2006-07-01,48.518290758132935
2006-08-01,43.535390853881836
2006-09-01,140.54261684417725
2006-10-01,83.79264736175537
2006-11-01,207.86348819732666
2006-12-01,167.7162628173828
2007-01-01,207.64577388763428
2007-02-01,136.68057823181152
2007-03-01,124.24645948410034
2007-04-01,59.83360290527344
2007-05-01,100.57732462882996
2007-06-01,12.499764561653137
2007-07-01,145.42414808273315
2007-08-01,29.766693711280823
2007-09-01,61.92751407623291
2007-10-01,85.95612645149231
2007-11-01,92.51073360443115
2007-12-01,212.89094257354736
2008-01-01,239.77273511886597
2008-02-01,157.9999499320984
2008-03-01,113.42815494537354
2008-04-01,79.43987846374512
2008-05-01,66.61440801620483
2008-06-01,102.91658163070679
2008-07-01,51.33771896362305
2008-08-01,132.50772285461426
2008-09-01,88.38638305664062
